"","unique_titles","n_words_s_y","n_words","series","year","genre"
"6908","Touched by an Angel_1994",37855,5037,"Touched by an Angel","1994","Scripted"
"6909","Touched by an Angel_1995",66073,4777,"Touched by an Angel","1995","Scripted"
"6910","Touched by an Angel_1996",56925,4885,"Touched by an Angel","1996","Scripted"
"6911","Tour of Duty_1987",42405,3791,"Tour of Duty","1987","Scripted"
"6912","Tour of Duty_1988",50558,4419,"Tour of Duty","1988","Scripted"
"6913","Tour of Duty_1989",138830,4576,"Tour of Duty","1989","Scripted"
"6914","Tour of Duty_1990",43259,3842,"Tour of Duty","1990","Scripted"
"6915","Tower Prep_2010",51529,5456,"Tower Prep","2010","Scripted"
"6916","Tracey Ullman's Show_2016",23837,3487,"Tracey Ullman's Show","2016","Scripted"
"6917","Traders_1996",77648,5666,"Traders","1996","Scripted"
"6918","Traffic Light_2011",47006,3573,"Traffic Light","2011","Scripted"
"6919","Trailer Park Boys: Out of the Park_2016",36833,4330,"Trailer Park Boys: Out of the Park","2016","Scripted"
"6920","Trailer Park Boys_2001",23194,3877,"Trailer Park Boys","2001","Scripted"
"6921","Trailer Park Boys_2002",26312,3885,"Trailer Park Boys","2002","Scripted"
"6922","Trailer Park Boys_2003",32024,4468,"Trailer Park Boys","2003","Scripted"
"6923","Trailer Park Boys_2004",31758,4004,"Trailer Park Boys","2004","Scripted"
"6924","Trailer Park Boys_2005",40893,4338,"Trailer Park Boys","2005","Scripted"
"6925","Trailer Park Boys_2006",22052,3721,"Trailer Park Boys","2006","Scripted"
"6926","Trailer Park Boys_2007",33879,3404,"Trailer Park Boys","2007","Scripted"
"6927","Trailer Park Boys_2014",42491,3973,"Trailer Park Boys","2014","Scripted"
"6928","Trailer Park Boys_2015",37297,3055,"Trailer Park Boys","2015","Scripted"
"6929","Trailer Park Boys_2016",45637,5445,"Trailer Park Boys","2016","Scripted"
"6930","Trailer Park Boys_2017",5363,5363,"Trailer Park Boys","2017","Scripted"
"6931","Training Day_2017",65067,4844,"Training Day","2017","Scripted"
"6932","Transformers Prime_2010",7547,1356,"Transformers Prime","2010","Animation"
"6933","Transformers Prime_2011",32141,1953,"Transformers Prime","2011","Animation"
"6934","Transformers Prime_2012",39168,1658,"Transformers Prime","2012","Animation"
"6935","Transformers Prime_2013",19291,1263,"Transformers Prime","2013","Animation"
"6936","Transformers: Rescue Bots_2011",4091,1897,"Transformers: Rescue Bots","2011","Animation"
"6937","Transformers: Rescue Bots_2012",28134,2160,"Transformers: Rescue Bots","2012","Animation"
"6938","Transformers: Robots in Disguise_2015",23637,2115,"Transformers: Robots in Disguise","2015","Animation"
"6939","Transformers: Robots in Disguise_2016",5683,1908,"Transformers: Robots in Disguise","2016","Animation"
"6940","Transformers: Robots in Disguise_2017",3895,1916,"Transformers: Robots in Disguise","2017","Animation"
"6941","Transparent_2014",31863,2922,"Transparent","2014","Scripted"
"6942","Transparent_2015",33219,3447,"Transparent","2015","Scripted"
"6943","Transparent_2016",33947,2920,"Transparent","2016","Scripted"
"6944","Transporter: The Series_2012",27336,3529,"Transporter: The Series","2012","Scripted"
"6945","Transporter: The Series_2013",3880,3880,"Transporter: The Series","2013","Scripted"
"6946","Transporter: The Series_2014",37701,3256,"Transporter: The Series","2014","Scripted"
"6947","Trauma_2009",49130,4884,"Trauma","2009","Scripted"
"6948","Trauma_2010",69930,3238,"Trauma","2010","Scripted"
"6949","Traveler_2007",30855,4293,"Traveler","2007","Scripted"
"6950","Travelers_2016",52641,3779,"Travelers","2016","Scripted"
"6951","Treasures of Ancient Egypt_2014",22861,8261,"Treasures of Ancient Egypt","2014","Documentary"
"6952","Treasures of Ancient Rome_2012",23055,8249,"Treasures of Ancient Rome","2012","Documentary"
"6953","Treme_2010",60519,4749,"Treme","2010","Scripted"
"6954","Treme_2011",75358,6235,"Treme","2011","Scripted"
"6955","Treme_2012",65235,7139,"Treme","2012","Scripted"
"6956","Treme_2013",31952,7297,"Treme","2013","Scripted"
"6957","Tremors_2003",52986,4666,"Tremors","2003","Scripted"
"6958","Trial & Error_2016",3004,3004,"Trial & Error","2016","Scripted"
"6959","Trial & Error_2017",39067,3523,"Trial & Error","2017","Scripted"
"6960","Trial & Retribution_2009",20613,4881,"Trial & Retribution","2009","Scripted"
"6961","Tricky Business_2012",38352,5130,"Tricky Business","2012","Scripted"
"6962","Trinity_2009",37969,4644,"Trinity","2009","Scripted"
"6963","TripTank_2013",2910,2910,"TripTank","2013","Animation"
"6964","TripTank_2014",3220,3220,"TripTank","2014","Animation"
"6965","TripTank_2016",15617,3104,"TripTank","2016","Animation"
"6966","Tripped_2015",13928,4214,"Tripped","2015","Scripted"
"6967","Tripping the Rift_2004",37148,3085,"Tripping the Rift","2004","Animation"
"6968","Tripping the Rift_2007",16311,3337,"Tripping the Rift","2007","Animation"
"6969","Trollhunters: Tales of Arcadia_2016",60050,2256,"Trollhunters: Tales of Arcadia","2016","Animation"
"6970","Trollied_2011",24833,3043,"Trollied","2011","Scripted"
"6971","Trollied_2012",13427,3449,"Trollied","2012","Scripted"
"6972","Trophy Wife_2013",33497,3325,"Trophy Wife","2013","Scripted"
"6973","Trophy Wife_2014",42767,3834,"Trophy Wife","2014","Scripted"
"6974","Tropic of Cancer_2010",45322,6330,"Tropic of Cancer","2010","Documentary"
"6975","Tru Calling_2003",33062,4632,"Tru Calling","2003","Scripted"
"6976","Tru Calling_2004",61715,5384,"Tru Calling","2004","Scripted"
"6977","Tru Calling_2005",32854,5740,"Tru Calling","2005","Scripted"
"6978","True Blood: Webisodes_2010",1530,473,"True Blood: Webisodes","2010","Scripted"
"6979","True Blood_2008",61822,4898,"True Blood","2008","Scripted"
"6980","True Blood_2009",59716,5099,"True Blood","2009","Scripted"
"6981","True Blood_2010",65957,5473,"True Blood","2010","Scripted"
"6982","True Blood_2011",68212,5842,"True Blood","2011","Scripted"
"6983","True Blood_2012",63925,4691,"True Blood","2012","Scripted"
"6984","True Blood_2013",51084,5697,"True Blood","2013","Scripted"
"6985","True Blood_2014",54825,4902,"True Blood","2014","Scripted"
"6986","True Detective_2014",40114,5184,"True Detective","2014","Scripted"
"6987","True Detective_2015",40578,4989,"True Detective","2015","Scripted"
"6988","True Justice_2010",9588,4850,"True Justice","2010","Scripted"
"6989","True Justice_2012",8676,8676,"True Justice","2012","Scripted"
"6990","True Love_2012",10146,2274,"True Love","2012","Scripted"
"6991","Trust Me_2009",37723,6477,"Trust Me","2009","Scripted"
"6992","Trust Us with Your Life_2012",6411,3087,"Trust Us with Your Life","2012","Scripted"
"6993","Truth Be Told_2015",36353,3870,"Truth Be Told","2015","Scripted"
"6994","Tut_2015",15454,5235,"Tut","2015","Scripted"
"6995","Tutankhamun_2016",16099,4166,"Tutankhamun","2016","Scripted"
"6996","Twentieth Century Battlefields_2007",26856,6292,"Twentieth Century Battlefields","2007","Documentary"
"6997","Twenty Twelve_2011",13839,4907,"Twenty Twelve","2011","Scripted"
"6998","Twin Peaks_1990",71541,2742,"Twin Peaks","1990","Scripted"
"6999","Twin Peaks_1991",39603,3990,"Twin Peaks","1991","Scripted"
"7000","Twin Peaks_2017",42126,4516,"Twin Peaks","2017","Scripted"
"7001","Twins_2005",22536,2740,"Twins","2005","Scripted"
"7002","Twisted_2013",60845,5718,"Twisted","2013","Scripted"
"7003","Twisted_2014",43143,5442,"Twisted","2014","Scripted"
"7004","Two Guys, a Girl and a Pizza Place_1998",21701,3172,"Two Guys, a Girl and a Pizza Place","1998","Scripted"
"7005","Two Pints of Lager and a Packet of Crisps_2001",21249,3514,"Two Pints of Lager and a Packet of Crisps","2001","Scripted"
"7006","Two and a Half Men_2003",30469,2396,"Two and a Half Men","2003","Scripted"
"7007","Two and a Half Men_2004",61304,2433,"Two and a Half Men","2004","Scripted"
"7008","Two and a Half Men_2005",62457,2720,"Two and a Half Men","2005","Scripted"
"7009","Two and a Half Men_2006",64107,2882,"Two and a Half Men","2006","Scripted"
"7010","Two and a Half Men_2007",58084,2607,"Two and a Half Men","2007","Scripted"
"7011","Two and a Half Men_2008",53155,2905,"Two and a Half Men","2008","Scripted"
"7012","Two and a Half Men_2009",62347,2755,"Two and a Half Men","2009","Scripted"
"7013","Two and a Half Men_2010",62591,2997,"Two and a Half Men","2010","Scripted"
"7014","Two and a Half Men_2011",43680,2836,"Two and a Half Men","2011","Scripted"
"7015","Two and a Half Men_2012",63744,2479,"Two and a Half Men","2012","Scripted"
"7016","Two and a Half Men_2013",65670,2892,"Two and a Half Men","2013","Scripted"
"7017","Two and a Half Men_2014",64034,3297,"Two and a Half Men","2014","Scripted"
"7018","Two and a Half Men_2015",25271,3414,"Two and a Half Men","2015","Scripted"
"7019","Tyrant_2014",44045,4544,"Tyrant","2014","Scripted"
"7020","Tyrant_2015",47737,4232,"Tyrant","2015","Scripted"
"7021","Tyrant_2016",47604,4617,"Tyrant","2016","Scripted"
"7022","UFO_1969",2834,2834,"UFO","1969","Scripted"
"7023","UFO_1970",35423,2389,"UFO","1970","Scripted"
"7024","UFO_1971",33394,2689,"UFO","1971","Scripted"
"7025","UFO_1973",3026,3026,"UFO","1973","Scripted"
"7026","Ugly Americans_2010",39653,2796,"Ugly Americans","2010","Animation"
"7027","Ugly Americans_2011",29492,3292,"Ugly Americans","2011","Animation"
"7028","Ugly Americans_2012",18827,3127,"Ugly Americans","2012","Animation"
"7029","Ugly Betty_2006",52587,4914,"Ugly Betty","2006","Scripted"
"7030","Ugly Betty_2007",124941,5707,"Ugly Betty","2007","Scripted"
"7031","Ugly Betty_2008",104808,6059,"Ugly Betty","2008","Scripted"
"7032","Ugly Betty_2009",129774,5612,"Ugly Betty","2009","Scripted"
"7033","Ugly Betty_2010",61769,5570,"Ugly Betty","2010","Scripted"
"7034","Ultimate Beastmaster_2017",74202,6790,"Ultimate Beastmaster","2017","Reality-TV"
"7035","Ultimate Factories_2006",4867,4867,"Ultimate Factories","2006","Documentary"
"7036","Ultimate Factories_2009",8862,4607,"Ultimate Factories","2009","Documentary"
"7037","Ultimate Force_2002",23641,3191,"Ultimate Force","2002","Scripted"
"7038","Ultimate Force_2003",21895,3272,"Ultimate Force","2003","Scripted"
"7039","Ultimate Spider-Man_2012",59636,2029,"Ultimate Spider-Man","2012","Animation"
"7040","Ultimate Spider-Man_2013",53513,2331,"Ultimate Spider-Man","2013","Animation"
"7041","Ultimate Spider-Man_2014",11588,2228,"Ultimate Spider-Man","2014","Animation"
"7042","Ultimate Spider-Man_2015",6411,2259,"Ultimate Spider-Man","2015","Animation"
"7043","Ultimate Spider-Man_2016",26444,2058,"Ultimate Spider-Man","2016","Animation"
"7044","Ultimate Spider-Man_2017",5316,2676,"Ultimate Spider-Man","2017","Animation"
"7045","UnREAL_2014",6225,6225,"UnREAL","2014","Scripted"
"7046","UnREAL_2015",52444,5831,"UnREAL","2015","Scripted"
"7047","UnREAL_2016",65076,6572,"UnREAL","2016","Scripted"
"7048","Unbreakable Kimmy Schmidt_2015",45755,3459,"Unbreakable Kimmy Schmidt","2015","Scripted"
"7049","Unbreakable Kimmy Schmidt_2016",8325,4483,"Unbreakable Kimmy Schmidt","2016","Scripted"
"7050","Unbreakable Kimmy Schmidt_2017",56589,4535,"Unbreakable Kimmy Schmidt","2017","Scripted"
"7051","Uncle Buck_2016",30434,4122,"Uncle Buck","2016","Scripted"
"7052","Uncle_2014",17207,4318,"Uncle","2014","Scripted"
"7053","Undateable_2014",39225,3346,"Undateable","2014","Scripted"
"7054","Undateable_2015",48235,2477,"Undateable","2015","Scripted"
"7055","Undateable_2016",8960,2216,"Undateable","2016","Scripted"
"7056","Undeclared_2001",25818,2566,"Undeclared","2001","Scripted"
"7057","Undeclared_2002",23785,2740,"Undeclared","2002","Scripted"
"7058","Undeclared_2003",3440,3440,"Undeclared","2003","Scripted"
"7059","Undeniable_2014",8822,4597,"Undeniable","2014","Scripted"
"7060","Under the Dome_2013",48292,3940,"Under the Dome","2013","Scripted"
"7061","Under the Dome_2014",59107,5084,"Under the Dome","2014","Scripted"
"7062","Under the Dome_2015",55751,4239,"Under the Dome","2015","Scripted"
"7063","Underbelly_2008",60752,4061,"Underbelly","2008","Scripted"
"7064","Underbelly_2009",82408,4917,"Underbelly","2009","Scripted"
"7065","Underbelly_2010",62347,4875,"Underbelly","2010","Scripted"
"7066","Underbelly_2011",52913,3480,"Underbelly","2011","Scripted"
"7067","Underbelly_2012",30066,5108,"Underbelly","2012","Scripted"
"7068","Undercover Boss_2010",74043,7726,"Undercover Boss","2010","Reality-TV"
"7069","Undercover Boss_2011",38102,6680,"Undercover Boss","2011","Reality-TV"
"7070","Undercover Boss_2012",83651,6556,"Undercover Boss","2012","Reality-TV"
"7071","Undercover Boss_2013",38386,7229,"Undercover Boss","2013","Reality-TV"
"7072","Undercover_2016",9223,4192,"Undercover","2016","Scripted"
"7073","Undercovers_2010",54690,5641,"Undercovers","2010","Scripted"
"7074","Underemployed_2012",52281,4790,"Underemployed","2012","Scripted"
"7075","Underemployed_2013",9505,4192,"Underemployed","2013","Scripted"
"7076","Underground_2016",44245,3308,"Underground","2016","Scripted"
"7077","Underground_2017",40781,3837,"Underground","2017","Scripted"
"7078","Unforgettable_2011",61500,6313,"Unforgettable","2011","Scripted"
"7079","Unforgettable_2012",62032,4428,"Unforgettable","2012","Scripted"
"7080","Unforgettable_2013",40315,6013,"Unforgettable","2013","Scripted"
"7081","Unforgettable_2014",116021,5985,"Unforgettable","2014","Scripted"
"7082","Unforgettable_2015",30050,6260,"Unforgettable","2015","Scripted"
"7083","Unforgettable_2016",47952,6305,"Unforgettable","2016","Scripted"
"7084","Unforgiven_2009",11850,4011,"Unforgiven","2009","Scripted"
"7085","Unforgotten_2015",27108,4422,"Unforgotten","2015","Scripted"
"7086","Unforgotten_2017",30153,4864,"Unforgotten","2017","Scripted"
"7087","Unhitched_2008",16226,2803,"Unhitched","2008","Scripted"
"7088","United States of Tara_2009",36435,3342,"United States of Tara","2009","Scripted"
"7089","United States of Tara_2010",36037,3526,"United States of Tara","2010","Scripted"
"7090","United States of Tara_2011",47255,4138,"United States of Tara","2011","Scripted"
"7091","Unnatural History_2010",68151,5408,"Unnatural History","2010","Scripted"
"7092","Unplugged_1992",2449,2449,"Unplugged","1992","Documentary"
"7093","Unplugged_1993",966,966,"Unplugged","1993","Documentary"
"7094","Unplugged_2000",3224,3224,"Unplugged","2000","Documentary"
"7095","Unsealed: Alien Files_2012",5960,1606,"Unsealed: Alien Files","2012","Documentary"
"7096","Unsupervised_2012",48806,4278,"Unsupervised","2012","Animation"
"7097","Untamed Americas_2012",4005,1913,"Untamed Americas","2012","Documentary"
"7098","Up All Night_2011",38606,3676,"Up All Night","2011","Scripted"
"7099","Up All Night_2012",81366,3224,"Up All Night","2012","Scripted"
"7100","Up Pompeii!_1970",63439,5000,"Up Pompeii!","1970","Scripted"
"7101","Upper Middle Bogan_2013",32237,4113,"Upper Middle Bogan","2013","Scripted"
"7102","Upper Middle Bogan_2014",3548,3548,"Upper Middle Bogan","2014","Scripted"
"7103","Upper Middle Bogan_2016",29794,4288,"Upper Middle Bogan","2016","Scripted"
"7104","Upstairs Downstairs_2010",16663,5863,"Upstairs Downstairs","2010","Scripted"
"7105","Upstairs Downstairs_2012",36837,6399,"Upstairs Downstairs","2012","Scripted"
"7106","Upstairs, Downstairs_1971",41390,7780,"Upstairs, Downstairs","1971","Scripted"
"7107","Upstairs, Downstairs_1972",33999,6787,"Upstairs, Downstairs","1972","Scripted"
"7108","Urban Legends_2011",13878,3358,"Urban Legends","2011","Scripted"
"7109","Utopia_2013",23493,3936,"Utopia","2013","Scripted"
"7110","Utopia_2014",24421,3877,"Utopia","2014","Scripted"
"7111","V: The Final Battle_1984",15542,5560,"V: The Final Battle","1984","Scripted"
"7112","VH1 Storytellers_1998",2078,2078,"VH1 Storytellers","1998","Documentary"
"7113","VH1 Storytellers_2001",6293,6293,"VH1 Storytellers","2001","Documentary"
"7114","Van Helsing_2016",37852,2389,"Van Helsing","2016","Scripted"
"7115","Vanished_2006",24470,4413,"Vanished","2006","Scripted"
"7116","Vanity Fair_1998",26243,4931,"Vanity Fair","1998","Scripted"
"7117","Veep_2012",39570,4570,"Veep","2012","Scripted"
"7118","Veep_2013",50847,5059,"Veep","2013","Scripted"
"7119","Veep_2014",50019,4948,"Veep","2014","Scripted"
"7120","Veep_2015",50020,5343,"Veep","2015","Scripted"
"7121","Veep_2016",48685,4873,"Veep","2016","Scripted"
"7122","Veep_2017",54577,5923,"Veep","2017","Scripted"
"7123","Vegas_2012",51960,5298,"Vegas","2012","Scripted"
"7124","Vegas_2013",60328,5514,"Vegas","2013","Scripted"
"7125","Vera_2011",31480,8007,"Vera","2011","Scripted"
"7126","Vera_2012",25457,9491,"Vera","2012","Scripted"
"7127","Vera_2013",34702,7618,"Vera","2013","Scripted"
"7128","Vera_2014",35968,9871,"Vera","2014","Scripted"
"7129","Vera_2015",38615,10775,"Vera","2015","Scripted"
"7130","Vera_2016",34468,8894,"Vera","2016","Scripted"
"7131","Vera_2017",29429,9359,"Vera","2017","Scripted"
"7132","Veronica Mars_2004",48184,5117,"Veronica Mars","2004","Scripted"
"7133","Veronica Mars_2005",110659,5012,"Veronica Mars","2005","Scripted"
"7134","Veronica Mars_2006",107937,4887,"Veronica Mars","2006","Scripted"
"7135","Veronica Mars_2007",57643,5152,"Veronica Mars","2007","Scripted"
"7136","Versailles_2015",40957,4605,"Versailles","2015","Scripted"
"7137","Versailles_2017",39822,4476,"Versailles","2017","Scripted"
"7138","Vertige_2012",13654,2604,"Vertige","2012","Scripted"
